Unnamed: 0,"Interval|""ms""|0|0|1","Utc|""ms""|0|0|1","Analog4|""Volts""|0.0|5.0|500","Analog5|""Volts""|0.0|5.0|500","Battery|""Volts""|0.0|20.0|1","AccelX|G|-3.0|3.0|200","AccelY|G|-3.0|3.0|200","AccelZ|G|-3.0|3.0|200","Yaw|Deg/Sec|-120|120|200","Pitch|Deg/Sec|-120|120|200","Roll|Deg/Sec|-120|120|200","Gsum|""G""|0.0|3.0|200","RPM|""rpm""|0|8000|500","RPM2|""rpm""|0|8000|500","GPIO1|""""|0.0|1.0|50",Latitude|Degrees|-180.0|180.0|25,Longitude|Degrees|-180.0|180.0|25,"Speed|mph|0.0|150.0|25","Altitude|""ft""|0.0|4000.0|25","GPSSats|""""|0|20|25","GPSQual|""""|0|5|25","GPSDOP|""""|0.0|20.0|25"
3253,6723,1714855088874,1.46,1.88,,-0.12,0.03,0.99,0.0,-1.0,0.0,0.12,0,112,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3273,6763,1714855088914,1.47,1.89,,-0.06,0.03,1.1,-1.0,1.0,0.0,0.06,0,116,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3293,6803,1714855088952,1.5,1.93,,-0.08,0.01,0.95,0.0,-1.0,-1.0,0.08,0,112,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3313,6843,1714855088994,1.49,1.92,,-0.07,0.02,0.97,0.0,-2.0,0.0,0.07,0,112,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3333,6883,1714855089028,1.51,1.94,,-0.08,0.06,1.06,0.0,3.0,1.0,0.1,0,116,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3353,6923,1714855089072,1.51,1.93,,-0.1,0.06,1.04,0.0,3.0,1.0,0.11,0,112,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3373,6963,1714855089112,1.49,1.92,,-0.11,0.01,0.98,0.0,-1.0,-1.0,0.11,0,108,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3393,7003,1714855089152,1.49,1.91,,-0.13,0.01,0.96,1.0,-2.0,0.0,0.13,0,116,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3413,7043,1714855089192,1.5,1.93,13.15,-0.12,0.03,1.08,0.0,0.0,1.0,0.12,0,112,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3433,7083,1714855089232,1.52,1.94,,-0.07,0.04,1.02,0.0,0.0,0.0,0.08,0,112,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3453,7123,1714855089272,1.52,1.94,,-0.01,0.04,1.01,0.0,-3.0,0.0,0.04,0,108,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3473,7163,1714855089313,1.48,1.9,,-0.02,0.01,0.92,0.0,-3.0,0.0,0.02,0,108,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3493,7203,1714855089352,1.51,1.93,,0.05,0.02,0.86,0.0,-1.0,0.0,0.06,0,108,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3513,7243,1714855089392,1.51,1.93,,0.04,0.03,0.93,0.0,2.0,1.0,0.06,0,104,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3533,7283,1714855089432,1.48,1.9,,0.04,0.05,0.95,0.0,4.0,1.0,0.07,0,104,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3553,7323,1714855089472,1.5,1.93,,-0.01,0.05,1.03,0.0,2.0,0.0,0.05,0,108,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3573,7363,1714855089512,1.49,1.91,,-0.07,0.04,1.04,0.0,2.0,0.0,0.08,0,104,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3593,7403,1714855089551,1.48,1.9,,-0.07,0.02,1.01,0.0,-1.0,0.0,0.08,0,104,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3613,7443,1714855089593,1.51,1.94,,-0.15,0.02,1.03,1.0,-2.0,-1.0,0.15,0,104,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3633,7483,1714855089633,1.51,1.94,,-0.15,0.04,0.98,1.0,-1.0,0.0,0.16,0,100,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3653,7523,1714855089673,1.51,1.93,,-0.18,0.04,1.01,0.0,-2.0,0.0,0.18,0,104,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3673,7563,1714855089713,1.51,1.94,,-0.21,0.01,1.04,0.0,1.0,0.0,0.21,0,104,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3693,7603,1714855089753,1.5,1.93,,-0.17,0.03,1.03,0.0,1.0,0.0,0.17,0,108,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3713,7643,1714855089793,1.51,1.94,,-0.13,0.01,1.1,0.0,-1.0,0.0,0.13,0,104,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3733,7683,1714855089833,1.52,1.94,,-0.14,0.02,1.01,0.0,-2.0,0.0,0.14,0,108,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3753,7723,1714855089873,1.52,1.94,,-0.05,0.02,0.98,0.0,-3.0,0.0,0.05,0,108,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3773,7763,1714855089913,1.51,1.94,,-0.03,0.01,0.9,0.0,-3.0,0.0,0.03,0,104,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3793,7803,1714855089954,1.5,1.92,,0.03,0.01,0.84,0.0,0.0,0.0,0.03,0,108,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3813,7843,1714855089993,1.52,1.94,,0.03,0.04,0.96,0.0,3.0,0.0,0.05,0,104,0.0,39.674324,-77.417809,0.0,1173.9,6.0,2.0,2.0
3833,7883,1714855090029,1.48,1.9,,-0.02,0.05,1.01,0.0,3.0,1.0,0.06,0,108,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
3853,7923,1714855090073,1.51,1.94,,-0.05,0.04,0.99,0.0,0.0,0.0,0.06,0,104,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
3873,7963,1714855090113,1.46,1.88,,-0.14,0.01,1.01,1.0,-1.0,0.0,0.14,0,112,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
3893,8003,1714855090153,1.51,1.94,,-0.17,0.03,1.1,0.0,2.0,1.0,0.17,0,112,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
3913,8043,1714855090193,1.51,1.94,13.14,-0.14,0.03,1.03,0.0,0.0,0.0,0.14,0,112,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
3933,8083,1714855090233,1.47,1.89,,-0.04,0.02,0.95,0.0,-3.0,0.0,0.04,0,112,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
3953,8123,1714855090274,1.51,1.93,,-0.02,0.03,0.95,-1.0,1.0,1.0,0.04,0,116,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
3973,8163,1714855090313,1.52,1.94,,-0.04,0.04,1.01,0.0,3.0,1.0,0.06,0,112,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
3993,8203,1714855090351,1.51,1.94,,-0.11,0.04,0.95,1.0,-2.0,-1.0,0.12,0,120,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4013,8243,1714855090393,1.48,1.89,,-0.16,0.04,1.04,0.0,1.0,0.0,0.17,0,120,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4033,8283,1714855090433,1.51,1.93,,-0.03,0.03,1.01,0.0,-3.0,0.0,0.04,0,124,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4053,8323,1714855090473,1.51,1.93,,-0.05,0.02,0.97,0.0,1.0,0.0,0.05,0,124,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4073,8363,1714855090512,1.49,1.92,,-0.1,0.04,1.02,0.0,2.0,1.0,0.11,0,124,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4093,8403,1714855090552,1.48,1.9,,-0.18,0.01,1.12,0.0,3.0,1.0,0.18,0,128,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4113,8443,1714855090593,1.51,1.92,,-0.1,0.0,0.92,0.0,-3.0,0.0,0.1,0,124,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4133,8483,1714855090632,1.51,1.94,,-0.11,0.01,0.94,0.0,4.0,0.0,0.11,0,128,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4153,8523,1714855090672,1.5,1.93,,-0.2,0.02,0.96,1.0,-1.0,0.0,0.2,0,128,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4173,8563,1714855090712,1.46,1.89,,-0.11,0.05,0.98,0.0,-1.0,0.0,0.13,0,128,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4193,8603,1714855090752,1.49,1.92,,-0.06,-0.01,0.91,1.0,1.0,0.0,0.06,0,124,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4213,8643,1714855090792,1.5,1.91,,-0.14,0.02,1.04,0.0,0.0,-1.0,0.14,0,132,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4233,8683,1714855090832,1.5,1.92,,-0.29,0.0,1.12,1.0,3.0,0.0,0.29,0,124,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4253,8723,1714855090872,1.5,1.93,,-0.14,0.02,1.02,-1.0,4.0,0.0,0.14,0,120,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4273,8763,1714855090913,1.51,1.93,,-0.18,-0.0,0.91,1.0,-1.0,0.0,0.18,0,112,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4293,8803,1714855090952,1.49,1.91,,-0.02,0.0,0.73,1.0,-2.0,-1.0,0.02,0,120,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4313,8843,1714855090992,1.51,1.93,,-0.03,0.08,1.02,1.0,-4.0,-1.0,0.09,0,112,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4333,8883,1714855091028,1.51,1.93,,-0.15,0.03,1.13,0.0,-1.0,-1.0,0.15,0,124,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4353,8923,1714855091072,1.51,1.93,,-0.05,0.05,1.01,-2.0,3.0,0.0,0.07,0,124,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4373,8963,1714855091112,1.51,1.94,,-0.17,0.0,0.92,0.0,5.0,0.0,0.17,0,120,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4393,9003,1714855091152,1.45,1.87,,-0.21,0.06,0.96,0.0,7.0,0.0,0.22,0,124,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4413,9043,1714855091192,1.51,1.93,13.15,-0.29,0.02,0.93,1.0,0.0,0.0,0.3,0,124,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4433,9083,1714855091234,1.5,1.93,,-0.16,0.06,1.01,0.0,-2.0,-1.0,0.17,0,120,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4453,9123,1714855091272,1.48,1.91,,-0.12,0.03,0.96,2.0,-2.0,-2.0,0.13,0,124,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4473,9163,1714855091312,1.46,1.89,,-0.1,0.03,0.92,-2.0,13.0,0.0,0.1,0,120,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4493,9203,1714855091352,1.46,1.88,,-0.31,0.03,1.07,-1.0,-1.0,0.0,0.31,0,116,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4513,9243,1714855091392,1.49,1.93,,-0.42,0.01,1.14,-4.0,7.0,2.0,0.42,0,124,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4533,9283,1714855091432,1.46,1.9,,-0.12,0.0,0.74,-3.0,-7.0,-2.0,0.12,0,112,0.0,39.674328,-77.417809,0.0,1176.3,7.0,2.0,1.8
4553,9323,1714855091474,1.47,1.91,,-0.18,0.02,0.93,-3.0,5.0,3.0,0.18,0,128,0.0,39.674324,-77.417809,1.0,1153.3,7.0,2.0,1.8
4573,9363,1714855091514,1.49,1.93,,-0.14,0.09,1.02,-3.0,1.0,4.0,0.16,0,116,0.0,39.674324,-77.417809,1.13,1153.1,7.0,2.0,1.8
4593,9403,1714855091554,1.45,1.88,,-0.36,0.03,1.23,-3.0,-2.0,3.0,0.36,0,112,0.0,39.674324,-77.417809,1.24,1152.8,7.0,2.0,1.8
4613,9443,1714855091593,1.49,1.93,,-0.23,0.06,1.09,-7.0,4.0,4.0,0.23,0,124,0.0,39.674324,-77.417809,1.38,1152.6,7.0,2.0,1.8
4633,9483,1714855091633,1.48,1.93,,-0.22,0.1,0.88,-5.0,0.0,3.0,0.24,0,112,0.0,39.674324,-77.417809,1.51,1152.3,7.0,2.0,1.8
4653,9523,1714855091673,1.48,1.93,,-0.29,0.09,0.78,-7.0,0.0,5.0,0.3,0,128,0.0,39.674324,-77.417809,1.68,1152.1,7.0,2.0,1.8
4673,9563,1714855091713,1.48,1.93,,-0.23,0.16,0.88,-11.0,-4.0,2.0,0.28,0,116,0.0,39.674324,-77.417809,1.74,1151.8,7.0,2.0,1.8
4693,9603,1714855091753,1.48,1.93,,-0.3,0.08,1.06,-12.0,-1.0,4.0,0.31,0,120,0.0,39.674324,-77.417809,1.96,1151.6,7.0,2.0,1.8
4713,9643,1714855091793,1.45,1.91,,0.0,0.14,1.11,-15.0,1.0,5.0,0.14,0,120,0.0,39.674324,-77.417809,1.9,1151.3,7.0,2.0,1.8
4733,9683,1714855091833,1.48,1.93,,-0.14,0.16,0.94,-14.0,2.0,5.0,0.21,0,116,0.0,39.674324,-77.417809,2.25,1151.1,7.0,2.0,1.8
4753,9723,1714855091874,1.46,1.92,,-0.21,0.19,0.85,-17.0,12.0,6.0,0.28,0,124,0.0,39.674324,-77.417809,2.04,1150.9,7.0,2.0,1.8
4773,9763,1714855091913,1.45,1.91,,-0.37,0.05,0.88,-15.0,-2.0,4.0,0.37,0,120,0.0,39.674324,-77.417809,2.03,1150.7,7.0,2.0,1.8
4793,9803,1714855091953,1.44,1.9,,-0.26,0.15,1.05,-16.0,0.0,6.0,0.3,0,116,0.0,39.674324,-77.417809,2.29,1150.5,7.0,2.0,1.8
4813,9843,1714855091993,1.46,1.93,,-0.04,0.31,1.02,-20.0,-5.0,8.0,0.32,0,124,0.0,39.674324,-77.417809,2.36,1150.4,7.0,2.0,1.8
4833,9883,1714855092029,1.43,1.89,,-0.12,0.28,1.16,-23.0,4.0,4.0,0.3,0,112,0.0,39.674324,-77.417816,2.59,1150.3,7.0,2.0,1.8
4853,9923,1714855092073,1.41,1.89,,-0.2,0.22,1.11,-24.0,14.0,4.0,0.3,0,124,0.0,39.674324,-77.417816,2.39,1150.2,7.0,2.0,1.8
4873,9963,1714855092113,1.44,1.91,,-0.33,0.14,1.01,-20.0,0.0,1.0,0.36,0,124,0.0,39.674324,-77.417816,2.47,1150.1,7.0,2.0,1.8
4893,10003,1714855092153,1.45,1.92,,-0.32,0.18,1.13,-23.0,2.0,1.0,0.37,0,116,0.0,39.674324,-77.417816,2.44,1150.0,7.0,2.0,1.8
4913,10043,1714855092194,1.45,1.92,13.13,0.03,0.1,0.86,-24.0,4.0,5.0,0.11,0,120,0.0,39.674324,-77.417816,2.31,1149.9,7.0,2.0,1.8
4933,10083,1714855092233,1.46,1.93,,-0.1,0.18,1.03,-24.0,6.0,5.0,0.2,0,108,0.0,39.674324,-77.417816,2.39,1149.8,7.0,2.0,1.8
4953,10123,1714855092273,1.46,1.94,,-0.21,0.21,1.09,-24.0,20.0,6.0,0.3,0,132,0.0,39.674324,-77.417816,2.59,1149.7,7.0,2.0,1.8
4973,10163,1714855092313,1.4,1.87,,-0.34,0.15,1.16,-21.0,8.0,3.0,0.37,0,132,0.0,39.674324,-77.417816,2.55,1149.6,7.0,2.0,1.8
4993,10203,1714855092353,1.45,1.92,,-0.2,0.12,1.0,-21.0,5.0,2.0,0.23,0,120,0.0,39.674324,-77.417816,2.58,1149.4,7.0,2.0,1.8
5013,10243,1714855092393,1.43,1.9,,-0.1,0.27,0.89,-20.0,-3.0,0.0,0.29,0,120,0.0,39.674324,-77.417824,2.56,1149.2,7.0,2.0,1.8
5033,10283,1714855092433,1.42,1.9,,-0.0,0.2,0.72,-21.0,9.0,-1.0,0.2,0,120,0.0,39.674324,-77.417824,2.61,1149.0,7.0,2.0,1.8
5053,10323,1714855092473,1.44,1.91,,-0.15,0.13,0.92,-20.0,-1.0,0.0,0.2,0,116,0.0,39.67432,-77.417824,2.74,1148.9,7.0,2.0,1.8
5073,10363,1714855092513,1.41,1.89,,-0.22,0.09,1.16,-22.0,6.0,3.0,0.24,0,120,0.0,39.67432,-77.417824,3.06,1148.8,7.0,2.0,1.8
5093,10403,1714855092552,1.43,1.91,,-0.05,0.12,0.99,-22.0,0.0,2.0,0.13,0,116,0.0,39.67432,-77.417824,3.0,1148.7,7.0,2.0,1.8
5113,10443,1714855092592,1.4,1.89,,0.06,0.0,0.98,-20.0,-3.0,1.0,0.06,0,116,0.0,39.67432,-77.417824,2.86,1148.5,7.0,2.0,1.8
5133,10483,1714855092632,1.41,1.89,,-0.02,0.17,0.96,-21.0,12.0,7.0,0.17,0,116,0.0,39.67432,-77.417824,2.85,1148.4,7.0,2.0,1.8
5153,10523,1714855092672,1.43,1.93,,-0.16,0.14,1.0,-20.0,8.0,5.0,0.21,0,120,0.0,39.67432,-77.417824,2.61,1148.2,7.0,2.0,1.8
5173,10563,1714855092712,1.38,1.87,,-0.25,0.0,1.07,-19.0,-4.0,2.0,0.25,0,124,0.0,39.67432,-77.417824,2.7,1148.1,7.0,2.0,1.8
5193,10603,1714855092752,1.43,1.92,,-0.04,0.04,0.87,-20.0,-4.0,2.0,0.05,0,112,0.0,39.67432,-77.417831,2.87,1148.0,7.0,2.0,1.8
5213,10643,1714855092792,1.42,1.92,,0.0,0.17,0.78,-20.0,-4.0,0.0,0.17,0,128,0.0,39.67432,-77.417831,2.68,1147.8,7.0,2.0,1.8
5233,10683,1714855092833,1.4,1.9,,-0.1,0.08,1.02,-22.0,1.0,1.0,0.13,0,116,0.0,39.67432,-77.417831,2.57,1147.7,7.0,2.0,1.8
5253,10723,1714855092872,1.4,1.91,,-0.25,0.0,1.1,-20.0,-1.0,1.0,0.25,0,124,0.0,39.67432,-77.417831,2.48,1147.5,7.0,2.0,1.8
5273,10763,1714855092912,1.39,1.89,,-0.35,-0.05,1.14,-20.0,0.0,1.0,0.35,0,112,0.0,39.67432,-77.417831,2.79,1147.4,7.0,2.0,1.8
5293,10803,1714855092952,1.38,1.88,,-0.1,0.01,0.89,-17.0,-7.0,0.0,0.1,0,124,0.0,39.67432,-77.417831,2.71,1147.3,7.0,2.0,1.8
5313,10843,1714855092992,1.4,1.9,,0.1,0.08,0.92,-18.0,0.0,2.0,0.13,0,124,0.0,39.67432,-77.417831,2.67,1147.2,7.0,2.0,1.8
5333,10883,1714855093028,1.4,1.89,,-0.0,0.08,1.03,-19.0,8.0,7.0,0.08,0,116,0.0,39.67432,-77.417831,2.63,1147.1,7.0,2.0,1.8
5353,10923,1714855093072,1.38,1.86,,-0.23,0.2,0.97,-20.0,11.0,4.0,0.3,0,116,0.0,39.67432,-77.417831,2.77,1147.0,7.0,2.0,1.8
5373,10963,1714855093112,1.37,1.87,,-0.22,0.05,1.13,-22.0,-5.0,-1.0,0.23,0,124,0.0,39.67432,-77.417831,2.6,1146.8,7.0,2.0,1.8
5393,11003,1714855093153,1.33,1.82,,-0.03,0.03,0.62,-20.0,-15.0,-5.0,0.04,0,124,0.0,39.67432,-77.417831,2.38,1146.7,7.0,2.0,1.8
5413,11043,1714855093194,1.37,1.87,13.14,-0.13,0.16,0.33,-16.0,-4.0,-3.0,0.21,0,128,0.0,39.67432,-77.417831,2.34,1146.5,7.0,2.0,1.8
5433,11083,1714855093232,1.37,1.87,,-0.22,-0.08,0.74,-25.0,9.0,2.0,0.23,0,140,0.0,39.67432,-77.417839,2.82,1146.4,7.0,2.0,1.8
5453,11123,1714855093272,1.37,1.87,,-0.06,-0.03,0.75,-17.0,-21.0,0.0,0.07,0,136,0.0,39.67432,-77.417839,2.76,1146.3,7.0,2.0,1.8
5473,11163,1714855093312,1.36,1.86,,-0.35,0.08,0.65,-21.0,15.0,10.0,0.36,0,140,0.0,39.674316,-77.417839,2.99,1146.3,7.0,2.0,1.8
5493,11203,1714855093352,1.32,1.82,,-0.4,0.26,0.65,-20.0,-21.0,-2.0,0.48,0,160,0.0,39.674316,-77.417839,2.9,1146.3,7.0,2.0,1.8
5513,11243,1714855093392,1.34,1.84,,-0.33,0.14,1.19,-30.0,3.0,4.0,0.36,0,148,0.0,39.674316,-77.417839,2.89,1146.2,7.0,2.0,1.8
5533,11283,1714855093432,1.34,1.85,,-0.42,0.11,0.67,-29.0,-12.0,2.0,0.44,0,160,0.0,39.674316,-77.417839,2.83,1146.2,7.0,2.0,1.8
5553,11323,1714855093473,1.34,1.86,,-0.44,0.12,0.87,-30.0,-5.0,6.0,0.45,0,148,0.0,39.674316,-77.417839,3.03,1146.2,7.0,2.0,1.8
5573,11363,1714855093512,1.34,1.85,,-0.58,0.34,0.78,-32.0,15.0,8.0,0.67,0,144,0.0,39.674316,-77.417839,3.19,1146.2,7.0,2.0,1.8
5593,11403,1714855093553,1.29,1.8,,-0.03,0.32,0.65,-31.0,-30.0,-10.0,0.32,0,144,0.0,39.674316,-77.417839,3.39,1146.1,7.0,2.0,1.8
5613,11443,1714855093591,1.29,1.81,,0.07,0.31,0.74,-44.0,-1.0,-3.0,0.32,0,164,0.0,39.674316,-77.417839,3.6,1146.1,7.0,2.0,1.8
5633,11483,1714855093633,1.3,1.82,,-0.25,0.03,0.83,-39.0,-2.0,-1.0,0.25,0,76,0.0,39.674316,-77.417839,3.81,1146.0,7.0,2.0,1.8
5653,11523,1714855093671,1.29,1.82,,0.02,0.31,1.05,-40.0,-14.0,-1.0,0.31,0,76,0.0,39.674316,-77.417839,3.82,1146.0,7.0,2.0,1.8
5673,11563,1714855093713,1.32,1.85,,-0.2,0.27,0.79,-46.0,17.0,1.0,0.34,0,148,0.0,39.674313,-77.417839,3.98,1146.0,7.0,2.0,1.8
5693,11603,1714855093753,1.3,1.84,,0.14,0.31,0.7,-48.0,-3.0,-5.0,0.34,0,148,0.0,39.674313,-77.417839,3.55,1146.0,7.0,2.0,1.8
5713,11643,1714855093794,1.3,1.83,,-0.44,0.02,0.65,-51.0,10.0,5.0,0.44,0,164,0.0,39.674313,-77.417847,3.66,1146.1,7.0,2.0,1.8
5733,11683,1714855093833,1.28,1.83,,0.08,-0.05,0.8,-45.0,-8.0,8.0,0.1,0,76,0.0,39.674313,-77.417847,3.98,1146.1,7.0,2.0,1.8
5753,11723,1714855093873,1.28,1.82,,-0.2,0.16,0.96,-43.0,15.0,22.0,0.26,0,136,0.0,39.674313,-77.417847,4.41,1146.2,7.0,2.0,1.8
5773,11763,1714855093913,1.32,1.87,,0.05,0.48,0.83,-47.0,-12.0,9.0,0.48,0,144,0.0,39.674313,-77.417847,4.51,1146.3,7.0,2.0,1.8
5793,11803,1714855093953,1.3,1.85,,-0.28,0.31,0.32,-55.0,10.0,5.0,0.42,0,136,0.0,39.674313,-77.417847,4.37,1146.4,7.0,2.0,1.8
5813,11843,1714855093993,1.28,1.84,,-0.46,0.21,0.85,-58.0,9.0,5.0,0.51,0,140,0.0,39.674313,-77.417847,4.34,1146.4,7.0,2.0,1.8
5833,11883,1714855094029,1.31,1.87,,0.04,0.08,0.7,-52.0,-28.0,-3.0,0.09,0,136,0.0,39.674313,-77.417847,4.48,1146.3,7.0,2.0,1.8
5853,11923,1714855094073,1.28,1.84,,0.19,0.27,0.5,-54.0,4.0,7.0,0.33,0,128,0.0,39.674313,-77.417847,5.21,1146.3,8.0,2.0,1.7
5873,11963,1714855094114,1.26,1.83,,-0.05,0.46,0.95,-56.0,-14.0,2.0,0.46,0,132,0.0,39.674309,-77.417847,5.09,1146.3,8.0,2.0,1.7
5893,12003,1714855094153,1.28,1.84,,0.16,0.33,0.65,-56.0,-20.0,-14.0,0.37,0,124,0.0,39.674309,-77.417847,4.9,1146.2,8.0,2.0,1.7
5913,12043,1714855094193,1.29,1.88,13.11,0.05,0.07,0.41,-54.0,13.0,-2.0,0.08,0,124,0.0,39.674309,-77.417847,4.98,1146.2,8.0,2.0,1.7
5933,12083,1714855094233,1.28,1.87,,-0.18,0.16,0.59,-55.0,22.0,6.0,0.24,0,64,0.0,39.674309,-77.417847,5.03,1146.1,8.0,2.0,1.7
5953,12123,1714855094273,1.22,1.81,,0.08,0.33,0.82,-55.0,-15.0,-3.0,0.34,0,120,0.0,39.674305,-77.417854,4.75,1146.1,8.0,2.0,1.7
5973,12163,1714855094313,1.27,1.87,,0.18,0.22,0.67,-54.0,5.0,1.0,0.28,0,136,0.0,39.674305,-77.417854,5.18,1146.0,8.0,2.0,1.7
5993,12203,1714855094353,1.25,1.86,,-0.19,0.21,1.07,-51.0,20.0,7.0,0.28,0,124,0.0,39.674305,-77.417854,4.98,1145.9,8.0,2.0,1.7
6013,12243,1714855094393,1.27,1.86,,-0.03,0.24,0.9,-53.0,-7.0,4.0,0.24,0,128,0.0,39.674305,-77.417854,4.82,1145.9,8.0,2.0,1.7
6033,12283,1714855094434,1.27,1.86,,0.04,0.14,0.54,-52.0,-12.0,-9.0,0.15,0,120,0.0,39.674305,-77.417854,4.91,1145.9,8.0,2.0,1.7
6053,12323,1714855094473,1.27,1.86,,0.01,0.09,0.37,-49.0,6.0,2.0,0.09,0,128,0.0,39.674301,-77.417854,5.05,1145.8,8.0,2.0,1.7
6073,12363,1714855094513,1.23,1.82,,-0.19,0.26,0.53,-49.0,17.0,12.0,0.32,0,124,0.0,39.674301,-77.417854,5.74,1145.7,8.0,2.0,1.7
6093,12403,1714855094552,1.27,1.88,,-0.06,0.45,0.77,-55.0,-9.0,-2.0,0.45,0,124,0.0,39.674301,-77.417854,5.63,1145.6,8.0,2.0,1.7
6113,12443,1714855094592,1.27,1.87,,0.16,0.07,0.74,-57.0,-7.0,-3.0,0.17,0,116,0.0,39.674301,-77.417854,5.83,1145.6,8.0,2.0,1.7
6133,12483,1714855094632,1.27,1.87,,0.17,0.06,0.94,-55.0,-2.0,10.0,0.18,0,52,0.0,39.674297,-77.417847,5.84,1145.5,8.0,2.0,1.7
6153,12523,1714855094670,1.25,1.86,,0.18,0.37,1.0,-56.0,-1.0,10.0,0.41,0,52,0.0,39.674297,-77.417847,5.55,1145.4,8.0,2.0,1.7
6173,12563,1714855094710,1.23,1.83,,0.11,0.21,0.82,-54.0,-2.0,3.0,0.24,0,108,0.0,39.674297,-77.417847,4.97,1145.4,8.0,2.0,1.7
6193,12603,1714855094752,1.28,1.89,,0.28,0.18,0.87,-49.0,-11.0,-3.0,0.34,0,48,0.0,39.674297,-77.417847,5.93,1145.3,8.0,2.0,1.7
