,"Interval|""ms""|0|0|1","Utc|""ms""|0|0|1","Analog4|""Volts""|0.0|5.0|500","Analog5|""Volts""|0.0|5.0|500","Battery|""Volts""|0.0|20.0|1","AccelX|""G""|-3.0|3.0|200","AccelY|""G""|-3.0|3.0|200","AccelZ|""G""|-3.0|3.0|200","Yaw|""Deg/Sec""|-120|120|200","Pitch|""Deg/Sec""|-120|120|200","Roll|""Deg/Sec""|-120|120|200","Gsum|""G""|0.0|3.0|200","RPM|""rpm""|0|8000|500","RPM2|""rpm""|0|8000|500","GPIO1|""""|0.0|1.0|50","Latitude|Degrees|-180.0|180.0|25","Longitude|Degrees|-180.0|180.0|25","Speed|mph|0.0|150.0|25","Altitude|""ft""|0.0|4000.0|25","GPSSats|""""|0|20|25","GPSQual|""""|0|5|25","GPSDOP|""""|0.0|20.0|25"
308,833,0,1.44,1.88,,-0.0,0.22,0.67,2.0,-13.0,1.0,0.22,0,56,,,,,,,,
309,835,0,1.44,1.88,,,,,,,,,0,56,,,,,,,,
310,837,0,1.44,1.88,,,,,,,,,0,56,,,,,,,,
311,839,0,1.43,1.87,,,,,,,,,0,56,,,,,,,,
312,841,0,1.4,1.84,,,,,,,,,0,56,,,,,,,,
313,843,0,1.41,1.84,,0.08,0.09,0.69,1.0,-4.0,0.0,0.12,0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,845,0,1.44,1.88,,,,,,,,,0,56,,,,,,,,
315,847,0,1.44,1.88,,,,,,,,,0,56,,,,,,,,
316,849,0,1.44,1.88,,,,,,,,,0,56,,,,,,,,
317,851,0,1.45,1.88,,,,,,,,,0,56,,,,,,,,
318,853,0,1.43,1.87,,0.03,0.08,0.99,2.0,-9.0,0.0,0.08,0,56,,,,,,,,
319,855,0,1.41,1.85,,,,,,,,,0,56,,,,,,,,
320,857,0,1.4,1.83,,,,,,,,,0,116,,,,,,,,
321,859,0,1.43,1.87,,,,,,,,,0,116,,,,,,,,
322,861,0,1.44,1.89,,,,,,,,,0,116,,,,,,,,
323,863,0,1.45,1.89,,0.06,0.11,1.19,1.0,-4.0,2.0,0.12,0,116,0.0,,,,,,,
324,865,0,1.45,1.89,,,,,,,,,0,116,,,,,,,,
325,867,0,1.43,1.87,,,,,,,,,0,116,,,,,,,,
326,869,0,1.41,1.85,,,,,,,,,0,116,,,,,,,,
327,871,0,1.42,1.85,,,,,,,,,0,116,,,,,,,,
328,873,0,1.44,1.88,,0.17,0.14,1.14,2.0,-10.0,1.0,0.22,0,116,,,,,,,,
329,875,0,1.45,1.9,,,,,,,,,0,116,,,,,,,,
330,877,0,1.46,1.9,,,,,,,,,0,116,,,,,,,,
331,879,0,1.46,1.9,,,,,,,,,0,116,,,,,,,,
332,881,0,1.45,1.9,,,,,,,,,0,116,,,,,,,,
333,883,0,1.44,1.89,,0.26,0.17,1.25,2.0,-3.0,0.0,0.3,0,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,885,0,1.43,1.88,,,,,,,,,0,116,,,,,,,,
335,887,0,1.42,1.86,,,,,,,,,0,116,,,,,,,,
336,889,0,1.43,1.87,,,,,,,,,0,116,,,,,,,,
337,891,0,1.45,1.9,,,,,,,,,0,112,,,,,,,,
338,893,0,1.46,1.91,,0.18,0.04,1.27,3.0,-3.0,0.0,0.19,0,112,,,,,,,,
339,895,0,1.47,1.91,,,,,,,,,0,112,,,,,,,,
340,897,0,1.47,1.91,,,,,,,,,0,112,,,,,,,,
341,899,0,1.47,1.91,,,,,,,,,0,112,,,,,,,,
342,901,0,1.46,1.91,,,,,,,,,0,112,,,,,,,,
343,903,0,1.46,1.9,,0.31,0.06,1.38,2.0,2.0,1.0,0.32,0,112,0.0,,,,,,,
344,905,0,1.46,1.9,,,,,,,,,0,112,,,,,,,,
345,907,0,1.44,1.88,,,,,,,,,0,112,,,,,,,,
346,909,0,1.43,1.87,,,,,,,,,0,112,,,,,,,,
347,911,0,1.46,1.9,,,,,,,,,0,112,,,,,,,,
348,913,0,1.47,1.91,,0.29,-0.01,1.28,3.0,5.0,3.0,0.29,0,112,,,,,,,,
349,915,0,1.48,1.92,,,,,,,,,0,112,,,,,,,,
350,917,0,1.48,1.92,,,,,,,,,0,112,,,,,,,,
351,919,0,1.48,1.92,,,,,,,,,0,112,,,,,,,,
352,921,0,1.46,1.9,,,,,,,,,0,112,,,,,,,,
353,923,0,1.44,1.87,,0.16,-0.14,1.27,3.0,4.0,4.0,0.21,0,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,925,0,1.45,1.88,,,,,,,,,0,112,,,,,,,,
355,927,0,1.47,1.92,,,,,,,,,0,112,,,,,,,,
356,929,0,1.48,1.92,,,,,,,,,0,112,,,,,,,,
357,931,0,1.48,1.92,,,,,,,,,0,112,,,,,,,,
358,933,0,1.48,1.89,,0.1,-0.11,1.29,2.0,9.0,7.0,0.15,0,112,,,,,,,,
359,935,0,1.43,1.86,,,,,,,,,0,112,,,,,,,,
360,937,0,1.44,1.88,,,,,,,,,0,112,,,,,,,,
361,939,0,1.44,1.87,,,,,,,,,0,112,,,,,,,,
362,941,0,1.46,1.89,,,,,,,,,0,112,,,,,,,,
363,943,0,1.48,1.91,,0.17,-0.07,1.14,2.0,11.0,9.0,0.18,0,112,0.0,,,,,,,
364,945,0,1.48,1.92,,,,,,,,,0,112,,,,,,,,
365,947,0,1.48,1.91,,,,,,,,,0,112,,,,,,,,
366,949,0,1.45,1.88,,,,,,,,,0,112,,,,,,,,
367,951,0,1.45,1.88,,,,,,,,,0,112,,,,,,,,
368,953,0,1.48,1.91,,0.15,0.01,1.18,3.0,12.0,10.0,0.15,0,112,,,,,,,,
369,955,0,1.49,1.92,,,,,,,,,0,112,,,,,,,,
370,957,0,1.49,1.91,,,,,,,,,0,112,,,,,,,,
371,959,0,1.48,1.9,,,,,,,,,0,112,,,,,,,,
372,961,0,1.45,1.87,,,,,,,,,0,112,,,,,,,,
373,963,0,1.46,1.89,,-0.09,-0.06,1.07,5.0,11.0,9.0,0.1,0,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,965,0,1.49,1.91,,,,,,,,,0,112,,,,,,,,
375,967,0,1.49,1.91,,,,,,,,,0,112,,,,,,,,
376,969,0,1.49,1.91,,,,,,,,,0,112,,,,,,,,
377,971,0,1.46,1.88,,,,,,,,,0,112,,,,,,,,
378,973,0,1.46,1.88,,0.02,0.01,1.01,4.0,7.0,7.0,0.02,0,112,,,,,,,,
379,975,0,1.49,1.91,,,,,,,,,0,112,,,,,,,,
380,977,0,1.49,1.91,,,,,,,,,0,112,,,,,,,,
381,979,0,1.49,1.91,,,,,,,,,0,112,,,,,,,,
382,981,0,1.47,1.89,,,,,,,,,0,112,,,,,,,,
383,983,0,1.44,1.86,,-0.02,0.19,0.83,3.0,13.0,5.0,0.2,0,112,0.0,,,,,,,
384,985,0,1.47,1.89,,,,,,,,,0,112,,,,,,,,
385,987,0,1.49,1.91,,,,,,,,,0,112,,,,,,,,
386,989,0,1.48,1.91,,,,,,,,,0,112,,,,,,,,
387,991,0,1.48,1.92,,,,,,,,,0,112,,,,,,,,
388,993,0,1.45,1.88,,-0.17,0.18,0.89,5.0,6.0,2.0,0.24,0,112,,,,,,,,
389,995,0,1.45,1.9,,,,,,,,,0,112,,,,,,,,
390,997,0,1.48,1.91,,,,,,,,,0,112,,,,,,,,
391,999,0,1.49,1.92,,,,,,,,,0,112,,,,,,,,
392,1001,0,1.49,1.91,,,,,,,,,0,112,,,,,,,,
393,1003,0,1.48,1.9,,-0.18,0.18,0.86,4.0,5.0,-1.0,0.25,0,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,1005,0,1.44,1.87,,,,,,,,,0,112,,,,,,,,
395,1007,0,1.46,1.89,,,,,,,,,0,112,,,,,,,,
396,1009,0,1.48,1.91,,,,,,,,,0,112,,,,,,,,
397,1011,0,1.49,1.91,,,,,,,,,0,112,,,,,,,,
398,1013,0,1.49,1.91,,-0.02,0.06,0.68,4.0,-3.0,-4.0,0.06,0,112,,,,,,,,
399,1015,0,1.45,1.87,,,,,,,,,0,112,,,,,,,,
400,1017,0,1.47,1.89,,,,,,,,,0,112,,,,,,,,
401,1019,0,1.48,1.91,,,,,,,,,0,112,,,,,,,,
402,1021,0,1.48,1.91,,,,,,,,,0,112,,,,,,,,
403,1023,0,1.46,1.88,,0.03,0.12,0.76,3.0,6.0,-2.0,0.12,0,112,0.0,,,,,,,
404,1025,0,1.44,1.86,,,,,,,,,0,112,,,,,,,,
405,1027,0,1.46,1.88,,,,,,,,,0,112,,,,,,,,
406,1029,0,1.48,1.9,,,,,,,,,0,112,,,,,,,,
407,1031,0,1.49,1.9,,,,,,,,,0,112,,,,,,,,
408,1033,0,1.49,1.9,,-0.19,0.03,0.78,5.0,-4.0,-2.0,0.19,0,56,,,,,,,,
409,1035,0,1.47,1.89,,,,,,,,,0,56,,,,,,,,
410,1037,0,1.44,1.85,,,,,,,,,0,56,,,,,,,,
411,1039,0,1.46,1.88,,,,,,,,,0,56,,,,,,,,
412,1041,0,1.44,1.86,,,,,,,,,0,56,,,,,,,,
413,1043,0,1.46,1.88,13.15,-0.06,0.02,0.88,4.0,-4.0,0.0,0.07,0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,1045,0,1.48,1.9,,,,,,,,,0,56,,,,,,,,
415,1047,0,1.49,1.9,,,,,,,,,0,56,,,,,,,,
416,1049,0,1.48,1.9,,,,,,,,,0,56,,,,,,,,
417,1051,0,1.46,1.88,,,,,,,,,0,56,,,,,,,,
418,1053,0,1.44,1.86,,0.05,0.09,0.86,4.0,-8.0,0.0,0.11,0,56,,,,,,,,
419,1055,0,1.47,1.89,,,,,,,,,0,56,,,,,,,,
420,1057,0,1.49,1.9,,,,,,,,,0,56,,,,,,,,
421,1059,0,1.48,1.9,,,,,,,,,0,56,,,,,,,,
422,1061,0,1.47,1.87,,,,,,,,,0,56,,,,,,,,
423,1063,0,1.44,1.87,,-0.06,0.0,1.06,4.0,-4.0,1.0,0.06,0,56,0.0,,,,,,,
424,1065,0,1.48,1.9,,,,,,,,,0,56,,,,,,,,
425,1067,0,1.49,1.9,,,,,,,,,0,56,,,,,,,,
426,1069,0,1.47,1.9,,,,,,,,,0,112,,,,,,,,
427,1071,0,1.45,1.87,,,,,,,,,0,112,,,,,,,,
428,1073,0,1.44,1.86,,-0.01,0.04,1.21,3.0,-6.0,1.0,0.04,0,112,,,,,,,,
429,1075,0,1.47,1.89,,,,,,,,,0,112,,,,,,,,
430,1077,0,1.49,1.91,,,,,,,,,0,112,,,,,,,,
431,1079,0,1.49,1.91,,,,,,,,,0,112,,,,,,,,
432,1081,0,1.49,1.91,,,,,,,,,0,112,,,,,,,,
433,1083,0,1.46,1.89,,0.14,0.01,1.17,2.0,-9.0,0.0,0.14,0,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,1085,0,1.45,1.87,,,,,,,,,0,112,,,,,,,,
435,1087,0,1.48,1.91,,,,,,,,,0,112,,,,,,,,
436,1089,0,1.49,1.92,,,,,,,,,0,112,,,,,,,,
437,1091,0,1.49,1.91,,,,,,,,,0,112,,,,,,,,
438,1093,0,1.49,1.92,,0.29,0.18,1.31,1.0,0.0,0.0,0.34,0,112,,,,,,,,
439,1095,0,1.49,1.92,,,,,,,,,0,112,,,,,,,,
440,1097,0,1.47,1.9,,,,,,,,,0,112,,,,,,,,
441,1099,0,1.45,1.87,,,,,,,,,0,112,,,,,,,,
442,1101,0,1.48,1.91,,,,,,,,,0,112,,,,,,,,
443,1103,0,1.49,1.92,,0.21,0.14,1.36,3.0,3.0,-1.0,0.25,0,112,0.0,,,,,,,
444,1105,0,1.5,1.92,,,,,,,,,0,112,,,,,,,,
445,1107,0,1.5,1.92,,,,,,,,,0,108,,,,,,,,
446,1109,0,1.49,1.92,,,,,,,,,0,108,,,,,,,,
447,1111,0,1.46,1.89,,,,,,,,,0,108,,,,,,,,
448,1113,0,1.45,1.88,,0.32,0.06,1.49,2.0,5.0,0.0,0.33,0,108,,,,,,,,
449,1115,0,1.47,1.9,,,,,,,,,0,108,,,,,,,,
450,1117,0,1.5,1.92,,,,,,,,,0,108,,,,,,,,
451,1119,0,1.5,1.92,,,,,,,,,0,108,,,,,,,,
452,1121,0,1.5,1.92,,,,,,,,,0,108,,,,,,,,
453,1123,0,1.49,1.91,,0.36,-0.04,1.24,4.0,8.0,0.0,0.36,0,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,1125,0,1.46,1.88,,,,,,,,,0,108,,,,,,,,
455,1127,0,1.46,1.88,,,,,,,,,0,108,,,,,,,,
456,1129,0,1.49,1.92,,,,,,,,,0,108,,,,,,,,
457,1131,0,1.49,1.92,,,,,,,,,0,108,,,,,,,,
458,1133,0,1.49,1.9,,0.19,-0.04,1.35,3.0,17.0,2.0,0.2,0,108,,,,,,,,
459,1135,0,1.45,1.87,,,,,,,,,0,108,,,,,,,,
460,1137,0,1.47,1.88,,,,,,,,,0,108,,,,,,,,
461,1139,0,1.49,1.9,,,,,,,,,0,108,,,,,,,,
462,1141,0,1.49,1.91,,,,,,,,,0,108,,,,,,,,
463,1143,0,1.47,1.88,,0.01,-0.02,1.24,3.0,14.0,2.0,0.02,0,108,0.0,,,,,,,
464,1145,0,1.49,1.91,,,,,,,,,0,108,,,,,,,,
465,1147,0,1.49,1.91,,,,,,,,,0,108,,,,,,,,
466,1149,0,1.49,1.91,,,,,,,,,0,108,,,,,,,,
467,1151,0,1.48,1.9,,,,,,,,,0,108,,,,,,,,
468,1153,0,1.46,1.88,,-0.0,-0.04,1.0,1.0,12.0,0.0,0.04,0,108,,,,,,,,
469,1155,0,1.45,1.86,,,,,,,,,0,108,,,,,,,,
470,1157,0,1.48,1.9,,,,,,,,,0,108,,,,,,,,
471,1159,0,1.49,1.91,,,,,,,,,0,108,,,,,,,,
472,1161,0,1.49,1.91,,,,,,,,,0,108,,,,,,,,
473,1163,0,1.47,1.89,,0.01,0.3,0.87,1.0,18.0,-1.0,0.3,0,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,1165,0,1.44,1.85,,,,,,,,,0,108,,,,,,,,
475,1167,0,1.47,1.88,,,,,,,,,0,108,,,,,,,,
476,1169,0,1.49,1.9,,,,,,,,,0,108,,,,,,,,
477,1171,0,1.48,1.9,,,,,,,,,0,108,,,,,,,,
478,1173,0,1.48,1.9,,-0.1,0.2,0.78,2.0,11.0,-5.0,0.23,0,108,,,,,,,,
479,1175,0,1.46,1.88,,,,,,,,,0,108,,,,,,,,
480,1177,0,1.44,1.85,,,,,,,,,0,108,,,,,,,,
481,1179,0,1.48,1.89,,,,,,,,,0,108,,,,,,,,
482,1181,0,1.48,1.9,,,,,,,,,0,108,,,,,,,,
483,1183,0,1.47,1.88,,-0.24,0.03,0.61,1.0,11.0,-3.0,0.24,0,108,0.0,,,,,,,
484,1185,0,1.45,1.86,,,,,,,,,0,108,,,,,,,,
485,1187,0,1.48,1.89,,,,,,,,,0,108,,,,,,,,
486,1189,0,1.48,1.89,,,,,,,,,0,108,,,,,,,,
487,1191,0,1.46,1.88,,,,,,,,,0,108,,,,,,,,
488,1193,0,1.44,1.85,,-0.07,-0.0,0.59,0.0,4.0,-3.0,0.07,0,108,,,,,,,,
489,1195,0,1.47,1.89,,,,,,,,,0,108,,,,,,,,
490,1197,0,1.48,1.89,,,,,,,,,0,108,,,,,,,,
491,1199,0,1.47,1.87,,,,,,,,,0,108,,,,,,,,
492,1201,0,1.43,1.85,,,,,,,,,0,108,,,,,,,,
493,1203,0,1.48,1.88,,-0.04,0.02,0.48,0.0,7.0,-2.0,0.05,0,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,1205,0,1.48,1.89,,,,,,,,,0,108,,,,,,,,
495,1207,0,1.44,1.85,,,,,,,,,0,108,,,,,,,,
496,1209,0,1.46,1.87,,,,,,,,,0,108,,,,,,,,
497,1211,0,1.48,1.88,,,,,,,,,0,108,,,,,,,,
498,1213,0,1.48,1.88,,-0.16,0.04,0.85,0.0,6.0,-1.0,0.17,0,108,,,,,,,,
499,1215,0,1.44,1.84,,,,,,,,,0,108,,,,,,,,
500,1217,0,1.47,1.87,,,,,,,,,0,52,,,,,,,,
501,1219,0,1.48,1.88,,,,,,,,,0,52,,,,,,,,
502,1221,0,1.47,1.88,,,,,,,,,0,52,,,,,,,,
503,1223,0,1.46,1.86,,-0.01,-0.03,0.92,0.0,0.0,0.0,0.03,0,52,0.0,,,,,,,
504,1225,0,1.45,1.84,,,,,,,,,0,52,,,,,,,,
505,1227,0,1.48,1.88,,,,,,,,,0,52,,,,,,,,
506,1229,0,1.47,1.87,,,,,,,,,0,52,,,,,,,,
507,1231,0,1.43,1.83,,,,,,,,,0,52,,,,,,,,
508,1233,0,1.47,1.86,,0.12,-0.05,0.94,-1.0,3.0,3.0,0.13,0,52,,,,,,,,
509,1235,0,1.48,1.87,,,,,,,,,0,52,,,,,,,,
510,1237,0,1.47,1.86,,,,,,,,,0,52,,,,,,,,
511,1239,0,1.43,1.82,,,,,,,,,0,52,,,,,,,,
512,1241,0,1.47,1.86,,,,,,,,,0,52,,,,,,,,
513,1243,0,1.47,1.86,,0.09,0.02,1.19,-1.0,3.0,4.0,0.09,0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,1245,0,1.48,1.86,,,,,,,,,0,52,,,,,,,,
515,1247,0,1.47,1.86,,,,,,,,,0,52,,,,,,,,
516,1249,0,1.43,1.82,,,,,,,,,0,52,,,,,,,,
517,1251,0,1.47,1.86,,,,,,,,,0,52,,,,,,,,
518,1253,0,1.48,1.86,,-0.08,-0.1,1.11,-1.0,-1.0,5.0,0.13,0,52,,,,,,,,
519,1255,0,1.45,1.83,,,,,,,,,0,108,,,,,,,,
520,1257,0,1.46,1.84,,,,,,,,,0,108,,,,,,,,
521,1259,0,1.48,1.86,,,,,,,,,0,108,,,,,,,,
522,1261,0,1.48,1.87,,,,,,,,,0,108,,,,,,,,
523,1263,0,1.45,1.82,,0.09,-0.05,1.18,-2.0,2.0,7.0,0.1,0,108,0.0,,,,,,,
524,1265,0,1.44,1.84,,,,,,,,,0,108,,,,,,,,
525,1267,0,1.47,1.86,,,,,,,,,0,108,,,,,,,,
526,1269,0,1.48,1.86,,,,,,,,,0,108,,,,,,,,
527,1271,0,1.45,1.84,,,,,,,,,0,108,,,,,,,,
528,1273,0,1.45,1.83,,0.15,0.06,1.03,-2.0,1.0,7.0,0.16,0,108,,,,,,,,
529,1275,0,1.48,1.86,,,,,,,,,0,108,,,,,,,,
530,1277,0,1.48,1.86,,,,,,,,,0,108,,,,,,,,
531,1279,0,1.46,1.85,,,,,,,,,0,108,,,,,,,,
532,1281,0,1.44,1.82,,,,,,,,,0,108,,,,,,,,
533,1283,0,1.47,1.85,,-0.0,0.03,1.22,-2.0,7.0,7.0,0.03,0,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,1285,0,1.48,1.86,,,,,,,,,0,108,,,,,,,,
535,1287,0,1.46,1.85,,,,,,,,,0,108,,,,,,,,
536,1289,0,1.44,1.82,,,,,,,,,0,108,,,,,,,,
537,1291,0,1.47,1.86,,,,,,,,,0,108,,,,,,,,
538,1293,0,1.47,1.86,,-0.09,0.19,1.1,-1.0,1.0,5.0,0.21,0,104,,,,,,,,
539,1295,0,1.47,1.85,,,,,,,,,0,104,,,,,,,,
540,1297,0,1.43,1.81,,,,,,,,,0,104,,,,,,,,
541,1299,0,1.47,1.86,,,,,,,,,0,104,,,,,,,,
542,1301,0,1.47,1.86,,,,,,,,,0,104,,,,,,,,
543,1303,0,1.47,1.85,,-0.03,0.08,0.98,0.0,2.0,5.0,0.08,0,104,0.0,,,,,,,
544,1305,0,1.43,1.82,,,,,,,,,0,104,,,,,,,,
545,1307,0,1.47,1.85,,,,,,,,,0,104,,,,,,,,
546,1309,0,1.47,1.86,,,,,,,,,0,104,,,,,,,,
547,1311,0,1.45,1.84,,,,,,,,,0,104,,,,,,,,
548,1313,0,1.45,1.83,,0.02,0.08,0.9,-1.0,7.0,5.0,0.08,0,104,,,,,,,,
549,1315,0,1.47,1.86,,,,,,,,,0,104,,,,,,,,
550,1317,0,1.48,1.87,,,,,,,,,0,104,,,,,,,,
551,1319,0,1.44,1.83,,,,,,,,,0,104,,,,,,,,
552,1321,0,1.46,1.85,,,,,,,,,0,104,,,,,,,,
553,1323,0,1.47,1.86,,-0.09,0.18,0.97,0.0,0.0,2.0,0.21,0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,1325,0,1.47,1.86,,,,,,,,,0,104,,,,,,,,
555,1327,0,1.43,1.83,,,,,,,,,0,104,,,,,,,,
556,1329,0,1.46,1.85,,,,,,,,,0,104,,,,,,,,
557,1331,0,1.48,1.86,,,,,,,,,0,104,,,,,,,,
558,1333,0,1.44,1.82,,-0.13,0.34,1.0,0.0,4.0,-1.0,0.36,0,104,,,,,,,,
559,1335,0,1.47,1.86,,,,,,,,,0,104,,,,,,,,
560,1337,0,1.47,1.86,,,,,,,,,0,104,,,,,,,,
561,1339,0,1.44,1.81,,,,,,,,,0,104,,,,,,,,
562,1341,0,1.47,1.86,,,,,,,,,0,104,,,,,,,,
563,1343,0,1.47,1.86,,0.05,0.24,1.05,0.0,-2.0,-5.0,0.25,0,104,0.0,,,,,,,
564,1345,0,1.43,1.82,,,,,,,,,0,104,,,,,,,,
565,1347,0,1.47,1.86,,,,,,,,,0,104,,,,,,,,
566,1349,0,1.46,1.85,,,,,,,,,0,104,,,,,,,,
567,1351,0,1.43,1.82,,,,,,,,,0,104,,,,,,,,
568,1353,0,1.47,1.85,,0.11,0.18,0.85,0.0,2.0,-7.0,0.21,0,104,,,,,,,,
569,1355,0,1.47,1.86,,,,,,,,,0,104,,,,,,,,
570,1357,0,1.44,1.84,,,,,,,,,0,104,,,,,,,,
571,1359,0,1.42,1.81,,,,,,,,,0,104,,,,,,,,
572,1361,0,1.46,1.85,,,,,,,,,0,104,,,,,,,,
573,1363,0,1.47,1.86,,-0.16,0.16,1.03,1.0,3.0,-7.0,0.23,0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,1365,0,1.45,1.85,,,,,,,,,0,104,,,,,,,,
575,1367,0,1.42,1.81,,,,,,,,,0,104,,,,,,,,
576,1369,0,1.46,1.86,,,,,,,,,0,104,,,,,,,,
577,1371,0,1.47,1.86,,,,,,,,,0,96,,,,,,,,
578,1373,0,1.47,1.86,,-0.07,0.08,0.94,-1.0,0.0,-8.0,0.11,0,96,,,,,,,,
579,1375,0,1.45,1.84,,,,,,,,,0,96,,,,,,,,
580,1377,0,1.42,1.81,,,,,,,,,0,96,,,,,,,,
581,1379,0,1.46,1.85,,,,,,,,,0,96,,,,,,,,
582,1381,0,1.46,1.86,,,,,,,,,0,96,,,,,,,,
583,1383,0,1.46,1.86,,-0.03,0.04,0.81,-1.0,-3.0,-7.0,0.04,0,96,0.0,,,,,,,
584,1385,0,1.44,1.84,,,,,,,,,0,96,,,,,,,,
585,1387,0,1.42,1.81,,,,,,,,,0,96,,,,,,,,
586,1389,0,1.45,1.85,,,,,,,,,0,96,,,,,,,,
587,1391,0,1.46,1.86,,,,,,,,,0,96,,,,,,,,
588,1393,0,1.46,1.87,,-0.01,0.1,0.77,0.0,2.0,-6.0,0.1,0,96,,,,,,,,
589,1395,0,1.46,1.85,,,,,,,,,0,96,,,,,,,,
590,1397,0,1.42,1.81,,,,,,,,,0,96,,,,,,,,
591,1399,0,1.43,1.82,,,,,,,,,0,96,,,,,,,,
592,1401,0,1.46,1.86,,,,,,,,,0,96,,,,,,,,
593,1403,0,1.46,1.86,,-0.07,0.14,0.91,1.0,-2.0,-7.0,0.15,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,1405,0,1.46,1.86,,,,,,,,,0,96,,,,,,,,
595,1407,0,1.43,1.83,,,,,,,,,0,96,,,,,,,,
596,1409,0,1.41,1.82,,,,,,,,,0,96,,,,,,,,
597,1411,0,1.45,1.85,,,,,,,,,0,104,,,,,,,,
598,1413,0,1.46,1.86,,0.02,0.13,1.0,0.0,0.0,-7.0,0.13,0,104,,,,,,,,
599,1415,0,1.46,1.86,,,,,,,,,0,104,,,,,,,,
600,1417,0,1.45,1.85,,,,,,,,,0,104,,,,,,,,
601,1419,0,1.41,1.81,,,,,,,,,0,104,,,,,,,,
602,1421,0,1.45,1.84,,,,,,,,,0,104,,,,,,,,
603,1423,0,1.46,1.86,,0.09,0.09,0.92,2.0,-5.0,-7.0,0.13,0,104,0.0,,,,,,,
604,1425,0,1.46,1.86,,,,,,,,,0,104,,,,,,,,
605,1427,0,1.43,1.83,,,,,,,,,0,104,,,,,,,,
606,1429,0,1.43,1.82,,,,,,,,,0,104,,,,,,,,
607,1431,0,1.45,1.85,,,,,,,,,0,104,,,,,,,,
608,1433,0,1.45,1.85,,0.04,0.08,0.95,0.0,2.0,-7.0,0.09,0,104,,,,,,,,
609,1435,0,1.45,1.85,,,,,,,,,0,104,,,,,,,,
610,1437,0,1.42,1.81,,,,,,,,,0,104,,,,,,,,
611,1439,0,1.43,1.82,,,,,,,,,0,104,,,,,,,,
612,1441,0,1.45,1.85,,,,,,,,,0,104,,,,,,,,
613,1443,0,1.45,1.85,,-0.15,0.13,0.98,1.0,-6.0,-9.0,0.2,0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,1445,0,1.45,1.86,,,,,,,,,0,104,,,,,,,,
615,1447,0,1.44,1.84,,,,,,,,,0,104,,,,,,,,
616,1449,0,1.4,1.8,,,,,,,,,0,96,,,,,,,,
617,1451,0,1.44,1.84,,,,,,,,,0,96,,,,,,,,
618,1453,0,1.44,1.85,,-0.16,0.15,0.84,1.0,-3.0,-8.0,0.22,0,96,,,,,,,,
619,1455,0,1.45,1.85,,,,,,,,,0,96,,,,,,,,
620,1457,0,1.44,1.85,,,,,,,,,0,96,,,,,,,,
621,1459,0,1.41,1.81,,,,,,,,,0,96,,,,,,,,
622,1461,0,1.42,1.81,,,,,,,,,0,96,,,,,,,,
623,1463,0,1.44,1.85,,-0.1,0.16,0.61,0.0,-12.0,-9.0,0.19,0,96,0.0,,,,,,,
624,1465,0,1.44,1.85,,,,,,,,,0,96,,,,,,,,
625,1467,0,1.43,1.82,,,,,,,,,0,96,,,,,,,,
626,1469,0,1.39,1.8,,,,,,,,,0,96,,,,,,,,
627,1471,0,1.44,1.84,,,,,,,,,0,96,,,,,,,,
628,1473,0,1.44,1.85,,-0.14,0.07,0.54,1.0,-1.0,-9.0,0.16,0,96,,,,,,,,
629,1475,0,1.4,1.81,,,,,,,,,0,96,,,,,,,,
630,1477,0,1.43,1.84,,,,,,,,,0,96,,,,,,,,
631,1479,0,1.44,1.85,,,,,,,,,0,96,,,,,,,,
632,1481,0,1.44,1.82,,,,,,,,,0,96,,,,,,,,
633,1483,0,1.38,1.79,,-0.34,-0.01,0.74,1.0,-16.0,-9.0,0.34,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,1485,0,1.43,1.85,,,,,,,,,0,96,,,,,,,,
635,1487,0,1.43,1.83,,,,,,,,,0,96,,,,,,,,
636,1489,0,1.39,1.8,,,,,,,,,0,96,,,,,,,,
637,1491,0,1.45,1.86,,,,,,,,,0,96,,,,,,,,
638,1493,0,1.44,1.85,,-0.11,-0.14,0.62,-2.0,-13.0,-6.0,0.18,0,96,,,,,,,,
639,1495,0,1.44,1.85,,,,,,,,,0,96,,,,,,,,
640,1497,0,1.43,1.84,,,,,,,,,0,96,,,,,,,,
