,Interval|ms|0|0|1,Utc|ms|0|0|1,Analog1|Volts|0.0|5.0|200,Analog2|Volts|0.0|5.0|200,Analog3|Volts|0.0|5.0|200,Analog4|Volts|0.0|5.0|200,Analog5|Volts|0.0|5.0|200,Analog6|Volts|0.0|5.0|200,Analog7|Volts|0.0|5.0|200,Analog8|Volts|0.0|5.0|200,Battery|Volts|0.0|20.0|1,AccelX|G|-3.0|3.0|200,AccelY|G|-3.0|3.0|200,AccelZ|G|-3.0|3.0|200,Yaw|Deg/Sec|-120|120|200,Pitch|Deg/Sec|-120|120|200,Roll|Deg/Sec|-120|120|200,Gsum|G|0.0|3.0|200,RPM|rpm|0|8000|500,RPM2|rpm|0|8000|500,Latitude|Degrees|-180.0|180.0|25,Longitude|Degrees|-180.0|180.0|25,Speed|mph|0.0|150.0|25,Altitude|ft|0.0|4000.0|25,GPSSats||0|20|25,GPSQual||0|5|25,GPSDOP||0.0|20.0|25,Euler Roll,Euler Pitch,Euler Yaw
25386,51119,1707589603400,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25387,51121,1707589603402,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25388,51123,1707589603404,3.7,3.83,4.01,3.96,4.9,0.55,0.43,3.13,,-0.04,0.03,0.89,0.0,0.0,0.0,0.05,1680,0,39.674164,-77.417648,0.0,1120.5,9.0,3.0,1.6,0.8304168581962585,1.5462912321090698,-0.9679698944091797
25389,51125,1707589603406,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25390,51127,1707589603408,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25391,51129,1707589603410,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25392,51131,1707589603412,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25393,51133,1707589603414,3.7,3.79,3.98,3.93,4.89,0.56,0.4,3.12,,-0.0,0.02,1.07,0.0,0.0,0.0,0.02,1680,0,,,,,,,,0.8316193222999573,1.5385607481002808,-0.9679375290870667
25394,51135,1707589603416,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25395,51137,1707589603418,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25396,51139,1707589603420,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25397,51141,1707589603422,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25398,51143,1707589603424,3.69,3.81,4.0,3.94,4.91,0.55,0.39,3.13,,-0.03,0.01,0.96,0.0,0.0,0.0,0.03,1680,0,,,,,,,,0.8304454684257507,1.539817214012146,-0.9679691195487976
25399,51145,1707589603426,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25400,51147,1707589603428,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25401,51149,1707589603430,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25402,51151,1707589603432,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25403,51153,1707589603434,3.72,3.85,4.03,3.98,4.94,0.55,0.38,3.15,,-0.05,0.01,0.96,0.0,0.0,0.0,0.05,1680,0,,,,,,,,0.8292784094810486,1.5470237731933594,-0.9680004119873047
25404,51155,1707589603436,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25405,51157,1707589603438,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25406,51159,1707589603440,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25407,51161,1707589603442,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25408,51163,1707589603444,3.72,3.84,4.03,3.98,4.94,0.58,0.4,3.14,,-0.02,0.01,1.05,0.0,0.0,0.0,0.02,1680,0,39.674164,-77.417648,0.0,1120.5,9.0,3.0,1.6,0.8278599977493286,1.544744610786438,-0.9680386185646057
25409,51165,1707589603446,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25410,51167,1707589603448,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25411,51169,1707589603450,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25412,51171,1707589603452,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25413,51173,1707589603454,3.73,3.85,4.03,3.98,4.94,0.56,0.39,3.15,,0.02,0.0,0.95,0.0,0.0,0.0,0.02,1680,0,,,,,,,,0.823720395565033,1.5309967994689941,-0.9681499004364014
25414,51175,1707589603456,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25415,51177,1707589603458,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25416,51179,1707589603460,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25417,51181,1707589603462,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25418,51183,1707589603464,3.73,3.86,4.03,3.99,4.93,0.57,0.37,3.15,,-0.06,0.01,1.07,0.0,0.0,0.0,0.06,1680,0,,,,,,,,0.8222808241844177,1.5393874645233154,-0.9681885242462158
25419,51185,1707589603466,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25420,51187,1707589603468,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25421,51189,1707589603470,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25422,51191,1707589603472,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25423,51193,1707589603474,3.73,3.85,4.03,3.98,4.94,0.57,0.44,3.15,,-0.03,0.03,0.88,0.0,0.0,0.0,0.04,1680,0,,,,,,,,0.8279303908348083,1.5414488315582275,-0.9680364727973938
25424,51195,1707589603476,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25425,51197,1707589603478,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25426,51199,1707589603480,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25427,51201,1707589603482,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25428,51203,1707589603484,3.71,3.85,4.02,3.97,4.92,0.57,0.41,3.13,,-0.0,0.02,1.08,0.0,0.0,0.0,0.02,1680,0,39.674164,-77.417648,0.0,1120.5,9.0,3.0,1.6,0.829095721244812,1.5337425470352173,-0.9680051803588867
25429,51205,1707589603486,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25430,51207,1707589603488,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25431,51209,1707589603490,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25432,51211,1707589603492,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25433,51213,1707589603494,3.73,3.85,4.03,3.98,4.92,0.57,0.4,3.14,,-0.03,0.01,0.96,0.0,0.0,0.0,0.03,1680,0,,,,,,,,0.8279343843460083,1.5350232124328613,-0.9680363535881042
25434,51215,1707589603496,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25435,51217,1707589603498,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25436,51219,1707589603500,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25437,51221,1707589603502,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25438,51223,1707589603504,3.73,3.85,4.04,3.98,4.94,0.56,0.38,3.15,,-0.05,0.0,0.97,0.0,0.0,0.0,0.05,1680,0,,,,,,,,0.8237989544868469,1.5421020984649658,-0.9681474566459656
25439,51225,1707589603506,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25440,51227,1707589603508,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25441,51229,1707589603510,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25442,51231,1707589603512,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25443,51315,1707589603596,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25444,51317,1707589603598,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25445,51319,1707589603600,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25446,51321,1707589603602,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25447,51323,1707589603604,3.67,3.79,3.97,3.94,4.88,0.57,0.34,3.11,,-0.06,0.01,1.06,0.0,-1.0,0.0,0.06,1680,0,39.674164,-77.417648,0.0,1120.5,9.0,3.0,1.6,0.8223803639411926,1.5405890941619873,-0.9683293104171753
25448,51325,1707589603606,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25449,51327,1707589603608,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25450,51329,1707589603610,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25451,51331,1707589603612,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25452,51333,1707589603614,3.7,3.82,3.97,3.92,4.89,0.55,0.42,3.12,,-0.03,0.02,0.88,0.0,1.0,0.0,0.04,1680,0,,,,,,,,0.8247816562652588,1.5526455640792847,-0.9681211113929749
25453,51335,1707589603616,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25454,51337,1707589603618,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25455,51339,1707589603620,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25456,51341,1707589603622,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25457,51343,1707589603624,3.68,3.8,3.98,3.92,4.88,0.54,0.39,3.11,,-0.01,0.03,1.08,0.0,0.0,0.0,0.03,1680,0,,,,,,,,0.8286144733428955,1.547534704208374,-0.9680173397064209
25458,51345,1707589603626,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25459,51347,1707589603628,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25460,51349,1707589603630,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25461,51351,1707589603632,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25462,51353,1707589603634,3.68,3.8,3.98,3.92,4.89,0.54,0.38,3.11,,-0.02,0.01,0.95,0.0,0.0,0.0,0.03,1680,0,,,,,,,,0.8274868130683899,1.545827031135559,-0.9680477976799011
25463,51355,1707589603636,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25464,51357,1707589603638,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25465,51359,1707589603640,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25466,51361,1707589603642,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25467,51363,1707589603644,3.68,3.8,3.98,3.92,4.89,0.54,0.35,3.1,,-0.05,0.01,0.97,0.0,-1.0,0.0,0.05,1680,0,39.674164,-77.417648,0.0,1120.5,9.0,3.0,1.6,0.8262999057769775,1.542851448059082,-0.9682241678237915
25468,51365,1707589603646,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25469,51367,1707589603648,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25470,51369,1707589603650,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25471,51371,1707589603652,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25472,51373,1707589603654,3.68,3.8,3.98,3.93,4.89,0.55,0.35,3.1,,-0.01,0.01,1.05,0.0,-1.0,0.0,0.02,1680,0,,,,,,,,0.8248921632766724,1.527866244316101,-0.9684058427810669
25473,51375,1707589603656,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25474,51377,1707589603658,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25475,51379,1707589603660,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25476,51381,1707589603662,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25477,51383,1707589603664,3.68,3.8,3.98,3.92,4.88,0.56,0.36,3.1,,0.01,0.0,0.95,0.0,1.0,0.0,0.01,1680,0,,,,,,,,0.8207706809043884,1.5272140502929688,-0.9683719873428345
25478,51385,1707589603666,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25479,51387,1707589603668,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25480,51389,1707589603670,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25481,51391,1707589603672,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25482,51393,1707589603674,3.68,3.8,3.99,3.95,4.89,0.57,0.35,3.11,,-0.06,0.01,1.07,0.0,-1.0,0.0,0.06,1680,0,,,,,,,,0.8193419575691223,1.5256247520446777,-0.9685531854629517
25483,51395,1707589603676,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25484,51397,1707589603678,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25485,51399,1707589603680,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25486,51401,1707589603682,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25487,51403,1707589603684,3.65,3.82,3.99,3.92,4.87,0.55,0.4,3.08,,-0.03,0.02,0.9,0.0,1.0,0.0,0.03,1680,0,39.674164,-77.417648,0.0,1120.5,9.0,3.0,1.6,0.821613609790802,1.5375388860702515,-0.9683493971824646
25488,51405,1707589603686,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25489,51407,1707589603688,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25490,51409,1707589603690,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25491,51411,1707589603692,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25492,51413,1707589603694,3.73,3.85,4.03,3.98,4.92,0.55,0.41,3.14,,-0.0,0.03,1.08,0.0,0.0,0.0,0.03,1680,0,,,,,,,,0.8254625797271729,1.5298526287078857,-0.9682464003562927
25493,51415,1707589603696,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25494,51417,1707589603698,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25495,51419,1707589603700,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25496,51421,1707589603702,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25497,51423,1707589603704,3.73,3.85,4.03,3.98,4.93,0.56,0.41,3.15,,-0.01,0.02,0.96,0.0,1.0,0.0,0.03,1680,0,,,,,,,,0.8273071050643921,1.5351860523223877,-0.9680529832839966
25498,51425,1707589603706,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25499,51427,1707589603708,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25500,51429,1707589603710,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25501,51431,1707589603711,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25502,51433,1707589603713,3.73,3.85,4.03,3.98,4.93,0.57,0.38,3.15,,-0.05,0.01,0.98,0.0,0.0,0.0,0.05,1680,0,,,,,,,,0.826094925403595,1.5421127080917358,-0.9680855870246887
25503,51435,1707589603715,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25504,51437,1707589603717,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25505,51439,1707589603719,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25506,51441,1707589603721,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25507,51443,1707589603723,3.72,3.85,4.03,3.97,4.92,0.57,0.4,3.15,,-0.0,0.01,1.06,0.0,0.0,0.0,0.02,1680,0,39.674164,-77.417648,0.0,1120.5,9.0,3.0,1.6,0.824666440486908,1.5344032049179077,-0.9681239724159241
25508,51445,1707589603725,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25509,51447,1707589603727,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25510,51449,1707589603729,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25511,51451,1707589603731,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25512,51453,1707589603733,3.73,3.85,4.03,3.98,4.94,0.57,0.4,3.15,,0.01,0.0,0.96,0.0,1.0,0.0,0.01,1680,0,,,,,,,,0.8205459713935852,1.5337492227554321,-0.9680904746055603
25513,51455,1707589603735,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25514,51457,1707589603737,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25515,51459,1707589603739,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25516,51461,1707589603741,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25517,51463,1707589603743,3.7,3.82,3.98,3.92,4.89,0.56,0.36,3.12,,-0.07,0.01,1.05,0.0,0.0,0.0,0.07,1680,0,,,,,,,,0.8191739320755005,1.545147180557251,-0.9681271910667419
25518,51465,1707589603745,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25519,51467,1707589603747,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25520,51469,1707589603751,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25521,51471,1707589603753,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25522,51473,1707589603755,3.7,3.8,3.98,3.92,4.89,0.55,0.43,3.12,,-0.02,0.02,0.89,0.0,1.0,0.0,0.03,1680,0,,,,,,,,0.8215188980102539,1.553855538368225,-0.9679210782051086
25523,51475,1707589603757,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25524,51477,1707589603759,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25525,51479,1707589603761,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25526,51481,1707589603763,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25527,51483,1707589603765,3.69,3.81,3.99,3.94,4.9,0.55,0.42,3.13,,-0.01,0.03,1.08,0.0,0.0,0.0,0.03,1680,0,39.674164,-77.417648,0.0,1120.5,9.0,3.0,1.6,0.8253680467605591,1.548738718032837,-0.9678167104721069
25528,51485,1707589603767,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25529,51487,1707589603769,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25530,51489,1707589603771,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25531,51491,1707589603773,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25532,51493,1707589603775,3.69,3.81,3.99,3.94,4.9,0.54,0.41,3.11,,-0.02,0.01,0.94,0.0,0.0,0.0,0.02,1680,0,,,,,,,,0.8242886066436768,1.5470889806747437,-0.9678458571434021
25533,51495,1707589603777,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25534,51497,1707589603779,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25535,51499,1707589603781,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25536,51501,1707589603783,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25537,51503,1707589603785,3.69,3.81,3.99,3.94,4.9,0.54,0.36,3.11,,-0.05,0.0,0.98,0.0,0.0,0.0,0.05,1680,0,,,,,,,,0.8201711773872375,1.553957462310791,-0.9679573774337769
25538,51505,1707589603787,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25539,51507,1707589603789,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25540,51509,1707589603791,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25541,51511,1707589603793,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25542,51513,1707589603795,3.69,3.81,3.98,3.93,4.9,0.57,0.37,3.12,,-0.01,0.01,1.05,0.0,-1.0,0.0,0.01,1680,0,,,,,,,,0.818794310092926,1.5389171838760376,-0.9681376218795776
25543,51515,1707589603797,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25544,51517,1707589603799,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25545,51519,1707589603801,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25546,51521,1707589603803,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25547,51523,1707589603805,3.68,3.8,3.98,3.93,4.88,0.55,0.35,3.1,,0.01,0.01,0.96,0.0,1.0,0.0,0.01,1680,0,39.674164,-77.417648,0.0,1120.5,9.0,3.0,1.6,0.8176878690719604,1.5382401943206787,-0.9680246114730835
25548,51525,1707589603807,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25549,51527,1707589603809,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25550,51529,1707589603811,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25551,51531,1707589603813,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25552,51533,1707589603815,3.72,3.84,4.03,3.98,4.92,0.57,0.36,3.14,,-0.07,0.01,1.06,0.0,-1.0,0.0,0.07,1680,0,,,,,,,,0.8163007497787476,1.5394374132156372,-0.9682044386863708
25553,51535,1707589603817,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25554,51537,1707589603819,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25555,51539,1707589603821,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25556,51541,1707589603823,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25557,51543,1707589603825,3.72,3.84,4.02,3.98,4.94,0.57,0.44,3.15,,-0.02,0.02,0.89,0.0,1.0,0.0,0.03,1680,0,,,,,,,,0.8186599016189575,1.5481746196746826,-0.9679983854293823
25558,51545,1707589603827,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25559,51547,1707589603829,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25560,51549,1707589603831,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25561,51551,1707589603833,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25562,51553,1707589603835,3.68,3.8,3.98,3.92,4.88,0.55,0.39,3.12,,-0.01,0.03,1.09,0.0,-1.0,0.0,0.03,1680,0,,,,,,,,0.8224466443061829,1.5330629348754883,-0.9680394530296326
25563,51555,1707589603837,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25564,51557,1707589603839,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25565,51559,1707589603841,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25566,51561,1707589603843,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25567,51563,1707589603845,3.69,3.81,3.99,3.93,4.88,0.55,0.36,3.12,,-0.02,0.01,0.94,0.0,0.0,0.0,0.03,1680,0,39.674164,-77.417648,0.0,1120.5,9.0,3.0,1.6,0.8213817477226257,1.531491756439209,-0.9680679440498352
25568,51565,1707589603847,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25569,51567,1707589603849,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25570,51569,1707589603851,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25571,51571,1707589603853,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25572,51573,1707589603855,3.71,3.83,4.01,3.96,4.91,0.58,0.36,3.14,,-0.06,0.0,0.99,0.0,-1.0,0.0,0.06,1680,0,,,,,,,,0.8172773122787476,1.5311752557754517,-0.968320906162262
25573,51575,1707589603857,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25574,51577,1707589603859,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25575,51579,1707589603861,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25576,51581,1707589603863,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25577,51583,1707589603865,3.73,3.85,4.03,3.98,4.94,0.58,0.36,3.15,,-0.01,0.01,1.04,0.0,0.0,0.0,0.01,1680,0,,,,,,,,0.815945029258728,1.5262740850448608,-0.9683564305305481
25578,51585,1707589603867,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25579,51587,1707589603869,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25580,51589,1707589603871,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25581,51591,1707589603873,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25582,51593,1707589603875,3.71,3.84,4.02,3.94,4.91,0.58,0.35,3.13,,0.01,0.0,0.97,0.0,1.0,0.0,0.01,1680,0,,,,,,,,0.8118680715560913,1.5256915092468262,-0.9683226943016052
25583,51595,1707589603877,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25584,51597,1707589603879,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25585,51599,1707589603881,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25586,51601,1707589603883,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25587,51603,1707589603885,3.68,3.83,4.0,3.95,4.89,0.59,0.32,3.11,,-0.06,0.01,1.05,0.0,0.0,0.0,0.06,1680,0,39.674164,-77.417648,0.0,1120.5,9.0,3.0,1.6,0.8105385899543762,1.5344135761260986,-0.9683582186698914
25588,51605,1707589603887,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25589,51607,1707589603889,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25590,51609,1707589603891,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25591,51611,1707589603893,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25592,51613,1707589603895,3.7,3.82,4.0,3.94,4.89,0.58,0.39,3.11,,-0.02,0.02,0.89,0.0,1.0,0.0,0.03,1680,0,,,,,,,,0.8129265904426575,1.5431756973266602,-0.9681525826454163
25593,51615,1707589603897,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25594,51617,1707589603899,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25595,51619,1707589603901,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25596,51621,1707589603903,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25597,51623,1707589603905,3.72,3.85,4.03,3.98,4.92,0.59,0.38,3.14,,-0.01,0.03,1.09,0.0,0.0,0.0,0.03,1680,0,,,,,,,,0.8167458772659302,1.5380879640579224,-0.9680498242378235
25598,51625,1707589603907,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25599,51627,1707589603909,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25600,51629,1707589603911,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25601,51631,1707589603913,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25602,51633,1707589603915,3.73,3.85,4.03,3.98,4.92,0.59,0.37,3.15,,-0.02,0.01,0.94,0.0,0.0,0.0,0.02,1680,0,,,,,,,,0.8157095313072205,1.5364916324615479,-0.9680776596069336
25603,51635,1707589603917,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25604,51637,1707589603919,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25605,51639,1707589603921,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25606,51641,1707589603923,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25607,51643,1707589603925,3.71,3.83,4.01,3.95,4.9,0.59,0.34,3.13,,-0.05,0.0,0.99,0.0,-1.0,0.0,0.05,1680,0,39.674164,-77.417648,0.0,1120.5,9.0,3.0,1.6,0.8116310238838196,1.5332666635513306,-0.9683290719985962
25608,51645,1707589603927,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25609,51647,1707589603929,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25610,51649,1707589603931,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25611,51651,1707589603933,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25612,51653,1707589603935,3.7,3.82,4.0,3.94,4.91,0.61,0.34,3.13,,-0.01,0.01,1.04,0.0,0.0,0.0,0.01,1680,0,,,,,,,,0.8103269338607788,1.5283550024032593,-0.968363881111145
25613,51655,1707589603937,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25614,51657,1707589603939,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25615,51659,1707589603941,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
25616,51661,1707589603943,,,,,,,,,,,,,,,,,1680,0,,,,,,,,,,
